Month,Comunidad Autónoma,Total Paro Registrado,Hombre edad < 25,Hombre edad 25-45,Hombre edad >=45,Mujer edad < 25,Mujer edad 25-45,Mujer edad >= 45,Paro Agricultura,Paro Industria,Paro Construcción,Paro Servicios,Paro Sin empleo Anterior,Poblation,% Total Paro Registrado,% Hombre edad < 25,% Hombre edad 25-45,% Hombre edad >=45,% Mujer edad < 25,% Mujer edad 25-45,% Mujer edad >= 45,% Paro Agricultura,% Paro Industria,% Paro Construcción,% Paro Servicios,% Paro Sin empleo Anterior
Feb,Extremadura,105246,5023,15527,20430,4824,27631,31811,11234,6215,8334,73761,5702,1063987,0.09891662210158583,0.004720922342096285,0.014593223413443962,0.01920136242266118,0.004533889981738499,0.025969302256512533,0.02989792168513337,0.010558399679695334,0.0058412367820283514,0.007832802468451212,0.06932509513744059,0.00535908803397034
Feb,Galicia,166229,4032,27273,40133,3816,39888,51087,6029,18297,13613,114987,13303,2701819,0.061524846779151376,0.0014923279464686568,0.01009431053671619,0.01485406683423279,0.0014123818064792645,0.014763387184707783,0.018908372470546695,0.0022314596203520665,0.006772104274934776,0.005038457424424064,0.042559105550741924,0.004923719908698547
Feb,Comunidad de Madrid,352896,14677,57590,76609,13300,83635,107085,2835,21292,27405,278260,23104,6779888,0.052050417352027055,0.00216478502299743,0.008494240612824283,0.01129944919444097,0.0019616843228088725,0.01233574949910677,0.01579450869984873,0.000418148500388207,0.00314046485723658,0.004042102170419335,0.04104197591464638,0.0034077259093365556
Feb,Melilla,9329,619,1335,1641,717,2703,2314,68,147,598,6818,1698,87076,0.10713629473103956,0.007108732601405669,0.015331434608847444,0.01884560613716753,0.00823418622812256,0.031041848500160778,0.02657448665533557,0.0007809270062933529,0.0016881804400753365,0.006867563967109192,0.07829941660158941,0.019500206715972253
Feb,Región de Murcia,101485,5056,15325,19514,4980,26769,29841,6797,10684,7893,66933,9178,1511251,0.06715297458860242,0.0033455726414738517,0.010140605366017954,0.012912481116637805,0.0032952831792997985,0.017713139643910907,0.019745892641262107,0.004497598347329464,0.00706963965615242,0.005222825328155283,0.04428979699599868,0.006073114260966577
Feb,Navarra,33975,1611,5629,6745,1573,8865,9552,1995,4639,1584,22822,2935,661197,0.05138408069002128,0.002436490183712267,0.008513347761710957,0.010201195710204372,0.0023790186585843556,0.01340750184891946,0.014446526526889868,0.0030172550692153777,0.0070160632912732515,0.00239565515270033,0.03451618806497912,0.0044389191118532
Feb,País Vasco,117239,4503,20581,26034,4123,28320,33678,2543,13963,7913,78862,13958,2220504,0.05279837370254681,0.0020279179861869196,0.009268616494273373,0.011724365279233904,0.001856785666677475,0.012753861285545984,0.015166826990629155,0.0011452354960855733,0.006288212045553622,0.0035636053796795682,0.0355153604767206,0.0062859603045074455
Feb,La Rioja,16454,567,2505,3672,505,3808,5397,1557,3052,925,10029,891,319914,0.051432572503860415,0.0017723513194170934,0.007830229374144302,0.011478084735272604,0.001578549235106935,0.011903198984727146,0.016870158855192333,0.00486693298824059,0.00954006389217102,0.002891402064304782,0.03134905005720287,0.0027851235019411467
Jul,Andalucía,958195,44129,173756,183352,43296,262439,251223,99031,54705,84098,623198,97163,8464411,0.11320279698138476,0.0052134755743784185,0.020527831174549534,0.02166151903540601,0.005115063528933083,0.0310049925505744,0.029679915117543323,0.011699691803717943,0.006462942312229404,0.009935481630086252,0.07362567814819011,0.011479003087161056
Jul,Aragón,75785,4145,12479,14891,3771,19332,21167,4034,8796,4713,51649,6593,1329391,0.05700730635305941,0.003117969055003381,0.009387005027113919,0.011201369649711785,0.002836637227121291,0.014541997049776928,0.015922328344332104,0.0030344721756052208,0.006616563524200179,0.003545232365797572,0.03885162454086119,0.004959413746595246
Jul,Principado de Asturias,77633,2959,14246,17753,2385,18187,22103,1419,6679,6599,55435,7501,1018784,0.07620162860822313,0.0029044429437446997,0.01398333699783271,0.017425676100135064,0.002341026164525552,0.017851674152715394,0.021695472249269716,0.0013928369507177185,0.00655585482300468,0.0064773298363539275,0.05441290793730565,0.00736269906084116
Jul,Islas Baleares,71547,4892,14332,13481,4424,18756,15662,912,3002,8659,55020,3954,1171543,0.061070741748275564,0.004175689667387368,0.012233439148200279,0.011507046689707505,0.003776216493974186,0.016009655642174464,0.013368694106831759,0.0007784605430615863,0.002562432620911055,0.0073911072833007406,0.04696370513075491,0.003375036170247272
Jul,Canarias,257649,9640,46199,59184,8618,61535,72473,5312,9647,23434,201042,18214,2175952,0.11840748325330706,0.004430244784811429,0.02123162643293602,0.02719912939256013,0.003960565306587645,0.028279576020059267,0.033306341316352565,0.0024412303212570864,0.0044334617675389895,0.010769539033949279,0.09239266307345015,0.008370589057111555
Jul,Cantabria,39707,1572,7123,9203,1236,9657,10916,675,3283,3023,29573,3153,582905,0.06811916178451034,0.0026968373920278604,0.012219829989449395,0.01578816445218346,0.0021204141326631267,0.016567022070491762,0.018726893747694737,0.001157993154973795,0.005632135596709584,0.005186093788867826,0.05073382455117043,0.0054091146927887045
Jul,Castilla-La Mancha,186107,8432,27079,33732,8168,50151,58545,15931,17604,13425,124358,14789,2045221,0.0909960341694125,0.00412278184118,0.013240133951294262,0.016493083143582037,0.00399370043628537,0.024521066427540105,0.028625268369530724,0.007789378262789205,0.00860738277183737,0.00656408280572124,0.06080418693138785,0.007231003397676828
Jul,Castilla y León,155323,7038,25355,32696,6413,37402,46419,8436,14244,10307,107400,14936,2394918,0.0648552476535731,0.002938722745413413,0.010587001308604302,0.013652241955674474,0.00267775347631944,0.015617236164244454,0.019382292003317023,0.003522458806522812,0.005947594030359286,0.00430369641048253,0.04484495920110835,0.006236539205100133
Jul,Cataluña,469349,19020,84657,102920,16667,112075,134010,9191,49117,35567,346486,28988,7780479,0.06032392093083215,0.002444579568944277,0.010880692564043936,0.013227977352037066,0.002142156029211055,0.014404640125627227,0.01722387529096859,0.0011812897380739668,0.006312850404197479,0.004571312383209312,0.044532733781557664,0.0037257346237937277
Jul,Ceuta,12692,699,2240,2155,790,3850,2958,88,455,517,9474,2158,84202,0.15073276169212133,0.008301465523384243,0.026602693522719174,0.025593216313151708,0.00938219994774471,0.04572337949217358,0.03512980689294791,0.0010451058169639676,0.005403672121802332,0.00613999667466331,0.11251514215814351,0.025628844920548205
Jul,Comunidad Valenciana,435014,21774,69201,89353,18727,106360,129599,16754,54762,32853,296719,33926,5057353,0.08601614322749469,0.00430541431456337,0.013683244970244316,0.017667938148671843,0.0037029252259037485,0.021030764512581977,0.025625856055529445,0.0033128001940936295,0.010828194116566513,0.006496085995974574,0.05867081059993241,0.006708252320927568
Jul,Extremadura,106007,5090,16077,20224,4902,28125,31589,11811,6049,8271,72843,7033,1063987,0.09963185640426057,0.0047838930362870975,0.015110147022473019,0.019007751034552114,0.004607199148109893,0.02643359364353136,0.029689272519307097,0.011100699538622182,0.005685219838212309,0.0077735912186897025,0.06846230264091573,0.00661004316782066
Jul,Galicia,175311,4407,29550,40820,4175,43705,52654,6045,19357,13862,121372,14675,2701819,0.06488628586889054,0.0016311233283946853,0.010937076095771034,0.015108339973921274,0.0015452552521097824,0.01617613911220552,0.01948835210648826,0.002237381556647577,0.007164432554512349,0.005130617558022947,0.044922328253669104,0.005431525946038576
Jul,Comunidad de Madrid,423538,16768,74262,86754,16121,108185,121448,3028,24228,31177,338652,26453,6779888,0.06246976351231761,0.0024731971973578327,0.010953278284243044,0.012795786597064731,0.0023777678923309646,0.01595675326790059,0.017912980273420444,0.00044661504732821544,0.003573510358873185,0.004598453543775354,0.04994949769081731,0.0039016868715235414
Jul,Melilla,9429,575,1363,1659,659,2880,2293,71,155,598,6841,1764,87076,0.10828471679911801,0.006603426891451146,0.015652992787909412,0.019052322109421656,0.007568101428637053,0.033074555560659656,0.026333318021039092,0.0008153796683357067,0.0017800542055216133,0.006867563967109192,0.07856355367724746,0.020258165280904038
Jul,Región de Murcia,117238,5836,20104,22776,5523,31091,31908,10390,11716,9091,75624,10417,1511251,0.07757678903107426,0.0038617013322075552,0.013302886151936377,0.01507095776942414,0.003654588152464415,0.02057302195333535,0.02111363367170642,0.006875098841952793,0.007752517616200089,0.006015546060846279,0.05004066167698152,0.006892964835093575
Jul,Navarra,40048,2306,7376,7428,2036,10560,10342,2350,5537,1763,26748,3650,661197,0.06056893785059521,0.003487614130130657,0.01115552550903891,0.011234170753950789,0.0030792638200112825,0.015971034351335532,0.015641329286128037,0.003554160106594555,0.008374206174559171,0.002666376284223915,0.04045390405582602,0.005520291229391543
Jul,País Vasco,143360,6969,27470,29999,5794,35847,37281,2915,17269,9287,96571,17318,2220504,0.06456191927598419,0.003138476670161369,0.012371065307695911,0.013509995928852188,0.0026093175243097964,0.016143632256460694,0.016789431588504232,0.001312765029921135,0.007777063225285791,0.004182383819168981,0.04349057691406996,0.007799130287538324
Jul,La Rioja,19102,745,3094,4109,663,4678,5813,2202,3430,997,11380,1093,319914,0.05970979700794588,0.0023287508517914187,0.009671349175090806,0.01284407684565227,0.002072431966090887,0.0146226798452084,0.018170508324112104,0.006883099833080141,0.010721631438449083,0.0031164625493101273,0.03557205999112262,0.0034165431959839207
Jun,Andalucía,980096,45703,180598,185618,45588,269653,252936,92607,56978,85380,648584,96547,8464411,0.11579021859878968,0.005399430627836952,0.021336156762709182,0.021929228153028012,0.005385844331046779,0.03185726685530747,0.029882291868861283,0.010940749450847791,0.006731478421829942,0.010086939303868869,0.07662482362919286,0.011406227793050219
Jun,Aragón,76460,4072,12927,14899,3663,19585,21314,3559,8739,4784,53250,6128,1329391,0.05751505764669687,0.003063056692876663,0.00972400144126145,0.011207387442821563,0.002755397020139297,0.014732309756873636,0.01603290529272426,0.0026771657097121914,0.006573686748293016,0.0035986402796468458,0.04005593538695538,0.004609629522089438
Jun,Principado de Asturias,80990,2946,15224,18341,2436,19312,22731,1429,6901,6945,58468,7247,1018784,0.07949673336055534,0.0028916826334139524,0.014943304959638156,0.018002834752018092,0.0023910858435154067,0.018955931777491598,0.022311893394478123,0.0014026525740490625,0.006773761660960518,0.006816950403618432,0.0573899864937023,0.007113382228225021
Jun,Islas Baleares,74293,5016,15466,13509,4589,19747,15966,923,3055,8140,58581,3594,1171543,0.06341465912902898,0.004281532986838725,0.013201393376086067,0.011530946794099746,0.003917056394857039,0.016855548622628447,0.013628180954518955,0.0007878498697871098,0.002607672104224941,0.006948101776887404,0.050003286264353936,0.0030677491137755934
Jun,Canarias,261714,10254,48314,59864,9404,62117,71761,5311,9830,24187,204200,18186,2175952,0.12027563108009735,0.004712420126914564,0.02220361478562027,0.027511636286094546,0.004321786509996544,0.02854704515540784,0.03297912821606359,0.0024407707522960064,0.004517562887416634,0.011115594461642536,0.09384398185254086,0.008357721126201314
Jun,Cantabria,42578,1657,7875,9540,1367,10624,11515,707,3596,3211,31932,3132,582905,0.07304449267033221,0.00284265875228382,0.013509920141360942,0.01636630325696297,0.002345150581998782,0.018225954486580147,0.019754505451145557,0.0012128906082466268,0.00616910131153447,0.005508616326845713,0.054780796184627,0.005373088239078409
Jun,Castilla-La Mancha,187732,8480,27799,34300,8066,50214,58873,14963,18170,13963,126557,14079,2045221,0.09179056933211618,0.004146251187524478,0.013592174146461434,0.016770803741991698,0.003943828075303354,0.024551869944617232,0.028785642236217993,0.007316079778175562,0.00888412548081601,0.006827135062665599,0.06187937636079426,0.006883852649664755
Jun,Castilla y León,165481,8157,27827,34722,7323,39249,48203,8447,15194,11221,115698,14921,2394918,0.06909672899030364,0.0034059621247992623,0.011619186961724785,0.014498199938369498,0.0030577247321202645,0.016388452548270965,0.02012720268501886,0.003527051865658866,0.006344267319382125,0.004685337869605556,0.04830979599301521,0.006230275942641877
Jun,Cataluña,485019,20965,90147,105065,19007,115446,134389,9004,50289,36672,360556,28498,7780479,0.06233793574920002,0.002694564177861029,0.011586304647824381,0.013503667319197186,0.002442908720658458,0.01483790393881919,0.017272586944839772,0.001157255228116418,0.006463483803503614,0.004713334487503919,0.04634110573397859,0.003662756496097477
Jun,Ceuta,12142,670,2226,2106,735,3560,2845,85,475,532,8959,2091,84202,0.14420085033609653,0.007957055651884754,0.02643642668820218,0.025011282392342224,0.00872900881214223,0.04227928077717869,0.03378779601434645,0.0010094772095674688,0.005641196171112325,0.006318139711645804,0.1063988978884112,0.024833139355359732
Jun,Comunidad Valenciana,456796,27139,73937,91045,24205,109662,130808,16291,56677,33399,309153,41276,5057353,0.09032313939723013,0.00536624593932834,0.014619703232105806,0.01800250051756324,0.004786100554974114,0.021683675234851117,0.025864913918407513,0.0032212503260104644,0.011206850698379171,0.006604047611467896,0.06112940900111185,0.008161581760260753
Jun,Extremadura,108558,5035,16580,20457,4761,29119,32606,10928,6381,8549,76265,6435,1063987,0.10202944208904809,0.004732200675384192,0.015582897159457775,0.01922673867255897,0.004474678731976989,0.027367815584212966,0.03064511126545719,0.010270802180853713,0.005997253725844395,0.008034872606526208,0.07167850735018379,0.006048006225639975
Jun,Galicia,184654,4818,32535,42602,4553,46174,53972,6271,20338,14668,128986,14391,2701819,0.06834432654445025,0.0017832430669856123,0.01204188733590222,0.01576789562883376,0.0016851609970912188,0.01708996790680649,0.019976171608830938,0.0023210289068216635,0.007527521273630839,0.005428935098909291,0.04774042968829518,0.005326411576793264
Jun,Comunidad de Madrid,417199,16063,74766,86686,15173,105886,118625,2851,24168,31370,334354,24456,6779888,0.06153479231515329,0.0023692131787427756,0.01102761579542317,0.012785756932857889,0.0022379425736826332,0.0156176621206722,0.017496601713774623,0.0004205084213780523,0.0035646606551612654,0.004626920090715363,0.049315563914920126,0.00360713923297848
Jun,Melilla,9461,554,1409,1666,652,2845,2335,68,151,623,6920,1699,87076,0.10865221186090313,0.006362258257154669,0.016181266939225503,0.019132711654187146,0.00748771188387156,0.03267260783683219,0.026815655289632045,0.0007809270062933529,0.0017341173227984749,0.007154669484128807,0.07947080711102944,0.019511690936653038
Jun,Región de Murcia,115929,5494,19493,22111,5312,31352,32167,9021,12074,9061,75989,9784,1511251,0.07671061921547116,0.003635398752424316,0.012898585344194975,0.014630924975401175,0.003514968724586452,0.02074572655369624,0.021285014865167998,0.005969226819370178,0.007989407451177865,0.0059956949573565215,0.05028218343610691,0.006474106551459685
Jun,Navarra,40464,2270,7495,7552,2011,10683,10453,2301,5579,1818,27267,3499,661197,0.061198099809890244,0.0034331674221147403,0.011335502127202635,0.011421709414894501,0.0030414536061113403,0.016157060603723246,0.01580920663584378,0.0034800520873506688,0.008437727333911073,0.0027495587548037877,0.041238844096388824,0.005291917537435893
Jun,País Vasco,144448,7280,27889,29966,6396,35579,37338,2887,17421,9279,97647,17214,2220504,0.06505189812763229,0.0032785349632335724,0.012559761207365535,0.01349513443794742,0.0028804271462694957,0.016022938936385612,0.016815101436430648,0.0013001552800625444,0.007845516153089569,0.0041787810334950985,0.04397515158720723,0.007752294073777845
Jun,La Rioja,18869,720,3094,4022,624,4552,5857,1834,3463,995,11582,995,319914,0.05898147627174803,0.002250604850053452,0.009671349175090806,0.012572128759604144,0.0019505242033796583,0.014228823996449046,0.018308045287170928,0.005732790687497265,0.0108247841607432,0.0031102108691710897,0.036203479685165386,0.0031102108691710897
 Mar,Andalucía,945333,41002,183513,191384,40105,250500,238829,68941,58276,104286,628660,85170,8464411,0.11168325829168739,0.004844046443396948,0.02168053985091225,0.022610433259916136,0.004738073328433603,0.029594498660332067,0.028215666748696393,0.008144807713141529,0.006884826362992062,0.012320526496173212,0.0742709681748677,0.010062129544512903
 Mar,Aragón,72481,3766,11917,14464,3457,18261,20616,3800,8188,4763,50206,5524,1329391,0.05452195779872137,0.00283287610642768,0.008964255061152062,0.01088016994247742,0.0026004388475625306,0.013736364997205487,0.01550785284389619,0.002858451727144234,0.0061592112478571015,0.0035828435727336804,0.03776616510868511,0.004155286142301249
 Mar,Principado de Asturias,77451,2751,14150,17546,2485,18595,21924,1395,6573,6829,55864,6790,1018784,0.07602298426359268,0.002700277978452744,0.013889107013851808,0.017222492697176243,0.0024391823978389925,0.01825215158463423,0.021519772591638658,0.0013692794547224927,0.006451809215692434,0.006703089172974841,0.05483399817822031,0.006664808241982599
 Mar,Islas Baleares,62769,3926,12706,11402,3790,16838,14107,693,2462,6133,50731,2750,1171543,0.0535780590213078,0.0033511360658550304,0.01084552594313653,0.00973246393858356,0.003235049844521285,0.01437249849130591,0.01204138473790548,0.0005915275837079817,0.0021015020362035366,0.005234976437057795,0.043302721282957604,0.00234733168138088
 Mar,Canarias,227634,8115,39765,54498,7407,52312,65537,4622,8861,23433,174836,15882,2175952,0.10461352088649015,0.0037294021191643933,0.018274759737347147,0.025045589240939137,0.0034040272947197365,0.024040971492018205,0.030118771002301523,0.00212412773811187,0.004072240564130091,0.010769079464988198,0.08034919887938705,0.007298874239872939
 Mar,Cantabria,40642,1610,7460,8999,1445,10069,11059,686,3256,3228,30562,2910,582905,0.0697231967473259,0.0027620281177893483,0.012797968794228905,0.015438193187569157,0.0024789631243513095,0.01727382678137947,0.018972216742007702,0.001176864154536331,0.005585815870510632,0.005537780598896904,0.05243049896638389,0.0049922371569981385
 Mar,Castilla-La Mancha,188012,8752,28781,35926,8329,48731,57493,15252,18278,17034,124168,13280,2045221,0.09192747385245897,0.004279244150143188,0.014072317857092216,0.017565827849410895,0.004072420535482474,0.02382676493151596,0.028110898528814245,0.007457384800957941,0.008936931510091086,0.008328684283996694,0.060711287435440964,0.006493185821972295
 Mar,Castilla y León,152644,6744,25124,34465,5979,35034,45298,8272,13935,11643,105750,13044,2394918,0.0637366289785287,0.002815962801231608,0.01049054706674717,0.014390889374918055,0.002496536415860585,0.01462847579750121,0.018914217522270075,0.0034539804703125534,0.005818570823719225,0.004861544320097807,0.04415600033070026,0.005446533033698857
 Mar,Cataluña,417047,16549,72553,94651,14764,94737,123793,8400,45056,32290,306358,24943,7780479,0.05360171269660904,0.002126989867847468,0.009325004283155316,0.012165189315465025,0.0018975695455254104,0.012176242619509673,0.015910717065106147,0.0010796250462214473,0.005790903105065896,0.00415013008839173,0.03937521070360835,0.003205843753321614
 Mar,Ceuta,11480,619,2041,2044,735,3305,2736,75,445,531,8468,1961,84202,0.13633880430393577,0.007351369326144272,0.024239329232084748,0.024274957839481248,0.00872900881214223,0.039250849148476284,0.03249328994560699,0.0008907151849124724,0.0052849100971473365,0.006306263509180304,0.10056768247785089,0.02328923303484478
 Mar,Comunidad Valenciana,401827,16861,64475,85749,15018,96738,122986,13297,52701,33279,279813,22737,5057353,0.07945401477808649,0.0033339575070199766,0.012748764027347903,0.016955312393657315,0.0029695376217558868,0.019128188204382807,0.024318255023922593,0.002629241027865763,0.010420668677863697,0.006580319783886946,0.05532795515756958,0.004495830130900493
 Mar,Extremadura,112688,5422,18523,22520,5081,28913,32229,11755,6808,11014,77235,5876,1063987,0.10591106846230264,0.005095926923919183,0.017409047290991336,0.021165672136971597,0.004775434286321168,0.0271742041961039,0.030290783627995456,0.011048067316611952,0.006398574418672409,0.010351630236083712,0.07259017262428959,0.0055226238666449875
 Mar,Galicia,174481,4314,29743,41450,4166,42764,52044,5950,19045,14443,121606,13437,2701819,0.06457908542356094,0.0015967020736770302,0.01100850945233563,0.015341516215557,0.0015419241629435576,0.015827855233825804,0.019262578285221918,0.0022022200598929833,0.007048954796749893,0.005345657869753674,0.04500893657199095,0.004973316125173448
 Mar,Comunidad de Madrid,363760,14679,61377,78979,13487,87027,108211,2858,21664,28873,287492,22873,6779888,0.05365280370413199,0.0021650800131211606,0.009052804412108283,0.011649012491061799,0.0019892658993776887,0.012836052748953965,0.01596058813950909,0.00042154088681110955,0.003195333020250482,0.004258624921237637,0.04240365032578709,0.0033736545500456646
 Mar,Melilla,9200,605,1319,1648,725,2638,2265,66,149,613,6682,1690,87076,0.10565483026321834,0.006947953511874684,0.01514768707795489,0.018925995681933025,0.008326059993568837,0.03029537415590978,0.026011759841977122,0.0007579585649317837,0.0017111488814369057,0.007039827277320961,0.07673756258900272,0.019408332950525978
 Mar,Región de Murcia,107312,5247,17272,20646,5216,28536,30395,6757,11468,9297,70658,9132,1511251,0.07100872058976306,0.0034719580003586435,0.011428941982503238,0.013661529421651334,0.003451445193419227,0.018882369639457643,0.02011247635237297,0.00447113020934312,0.007588415160684757,0.006151856971475949,0.04675464234597694,0.006042675902282281
 Mar,Navarra,37365,1807,6883,7301,1773,9677,9924,2112,4844,1808,25577,3024,661197,0.056511145694853424,0.002732922260687813,0.010409908090932053,0.011042094867339083,0.0026815003697838917,0.014635577596389579,0.015009142509721006,0.0031942068702671064,0.0073261070452527765,0.002734434669243811,0.03868287363675274,0.004573523473336993
 Mar,País Vasco,128213,5010,24134,28034,4579,31448,35008,2694,15362,8793,86809,14555,2220504,0.05774049495069588,0.002256244528269258,0.01086870368168668,0.012625061697704665,0.002062144450088809,0.014162550484034255,0.01576579010891221,0.0012132380756801158,0.0069182491902739195,0.0039599118038067035,0.03909427769551417,0.006554818185420967
 Mar,La Rioja,17973,662,3012,4047,578,4181,5493,1795,3308,1096,10880,894,319914,0.056180723569459294,0.002069306126021368,0.009415030289390273,0.01265027476134211,0.0018067355601817988,0.013069137330657614,0.017170239501866125,0.005610882924786036,0.010340278949967804,0.0034259207161924767,0.034009139956363274,0.0027945010221497027
May,Andalucía,969087,43203,182228,188099,42803,264164,248590,74549,59415,90076,655723,89324,8464411,0.11448959649998092,0.005104076349789726,0.021528727751995973,0.02222233773856208,0.005056819665302169,0.031208787002426984,0.029368847991903986,0.008807346429657066,0.007019389772070378,0.010641732779752779,0.07746823730558453,0.010552890212916173
May,Aragón,78529,4200,13644,15317,3906,19916,21546,3167,9004,5134,55449,5775,1329391,0.05907140938971303,0.0031593413826331005,0.010263346148725244,0.011521817132807428,0.0029381874858487836,0.014981295946790674,0.016207421292907805,0.0023822938473331023,0.006773026145054389,0.003861918728199604,0.04171007626800542,0.004344094401120513
May,Principado de Asturias,83860,3012,16142,18890,2703,20176,22937,1446,7176,7404,60776,7058,1018784,0.08231381725665107,0.002956465747400823,0.01584437918145554,0.01854171247290888,0.002653162986462292,0.01980400163331972,0.02251409523510381,0.0014193391337123473,0.007043691302572479,0.007267487514527123,0.059655432358576496,0.006927866947262619
May,Islas Baleares,74689,5149,15786,13515,4748,19797,15694,864,3047,8167,59310,3301,1171543,0.06375267489114783,0.004395058482701873,0.013474537426283115,0.011536068245040942,0.0040527748447986974,0.016898227380471736,0.013396008511851465,0.0007374889355320291,0.002600843502970015,0.00697114830612278,0.05062554255370908,0.0028176515928139217
May,Canarias,261074,10077,49066,60440,9136,61430,70925,5307,9981,25466,203290,17030,2175952,0.11998150694500614,0.0046310764208034,0.02254921064435245,0.02777634800767664,0.004198622028427097,0.028231321279145863,0.03259492856460069,0.0024389324764516863,0.004586957800539718,0.011703383162863887,0.09342577409795805,0.007826459407192806
