Month,Comunidad Autónoma,Total Paro Registrado,Hombre edad < 25,Hombre edad 25-45,Hombre edad >=45,Mujer edad < 25,Mujer edad 25-45,Mujer edad >= 45,Paro Agricultura,Paro Industria,Paro Construcción,Paro Servicios,Paro Sin empleo Anterior,Poblation,% Total Paro Registrado,% Hombre edad < 25,% Hombre edad 25-45,% Hombre edad >=45,% Mujer edad < 25,% Mujer edad 25-45,% Mujer edad >= 45,% Paro Agricultura,% Paro Industria,% Paro Construcción,% Paro Servicios,% Paro Sin empleo Anterior
May,Cantabria,43756,1800,8339,9535,1610,10948,11524,684,3416,3485,33133,3038,582905,0.07506540516893834,0.0030879817465967866,0.014305933213817002,0.01635772552988909,0.0027620281177893483,0.018781791200967568,0.01976994535987854,0.001173433063706779,0.005860303136874791,0.005978675770494334,0.056841166227772966,0.0052118269700894655
May,Castilla-La Mancha,193944,9005,29712,35776,8738,51503,59210,14383,19343,15372,131142,13704,2045221,0.09482789390486407,0.004402947163167208,0.01452752538723199,0.0174924861420844,0.004272398924126048,0.025182119682909572,0.02895041660534485,0.007032491843179784,0.009457657632109194,0.007516058166819136,0.06412118788140744,0.00670049838134852
May,Castilla y León,170292,8054,29559,36588,7076,40247,48768,8367,15925,12354,119578,14068,2394918,0.0711055660360814,0.0033629543892525755,0.012342385000238003,0.015277349788176464,0.0029545896769743265,0.01680516827716022,0.020363118904279814,0.0034936477992148374,0.006649496976514436,0.005158422960619111,0.049929893215550594,0.005874105084182423
May,Cataluña,483149,20484,91794,106365,18231,113048,133227,8431,51016,38024,358846,26832,7780479,0.06209759064962453,0.002632742791285729,0.011797988272958516,0.013670752147779077,0.002343171930674191,0.014529696693481212,0.017123238813445806,0.0010836093767491693,0.006556922780718256,0.004887102709229085,0.0461213249209978,0.003448630861930223
May,Ceuta,11997,653,2193,2127,747,3461,2816,75,474,563,8888,1997,84202,0.14247880097859908,0.00775516020997126,0.026044512006840694,0.025260682644117717,0.008871523241728225,0.04110353673309423,0.03344338614284696,0.0008907151849124724,0.005629319968646826,0.006686301988076293,0.10555568751336072,0.023716776323602765
May,Comunidad Valenciana,440517,20054,74293,91153,17967,107739,129311,14247,57564,34318,307893,26495,5057353,0.08710426185397777,0.003965315452569753,0.014690095787262625,0.018023855562386094,0.003552648984557732,0.021303436797866393,0.025568909269335163,0.0028170863295482835,0.011382238890581693,0.006785763224358672,0.060880266811511874,0.005238906597977242
May,Extremadura,111389,5297,17661,21220,5095,29420,32696,10144,6620,9329,79012,6284,1063987,0.10469018888388675,0.004978444285503488,0.016598887016476705,0.01994385269744837,0.004788592341823725,0.02765071377751796,0.03072969876511649,0.009533951072710475,0.006221880530495203,0.008767964270240144,0.0742603058120071,0.005906087198433815
May,Galicia,191082,4952,34883,44096,4632,47789,54730,6292,21115,15598,134229,13848,2701819,0.0707234644511716,0.001832839283460513,0.012910931487268393,0.016320856430427057,0.0017144005575503022,0.017687713351634583,0.02025672334083075,0.0023288014482095213,0.00781510530498157,0.00577314764608584,0.04968097418813029,0.005125435863764375
May,Comunidad de Madrid,419359,17196,76942,87848,16606,104315,116452,2856,24290,33034,335370,23809,6779888,0.0618533816487824,0.002536325083836193,0.011348565050042125,0.0129571461947454,0.0024493029973356494,0.015385947378481769,0.017176094944341264,0.0004212458966873789,0.0035826550527088353,0.0048723518736592695,0.0494654188977753,0.0035117099279516123
May,Melilla,9325,584,1365,1662,721,2703,2290,64,154,642,6779,1686,87076,0.10709035784831641,0.0067067848775782075,0.015675961229270983,0.019086774771464008,0.008280123110845698,0.031041848500160778,0.02629886535899674,0.0007349901235702145,0.0017685699848408287,0.007372869677063715,0.07785153199503882,0.01936239606780284
May,Región de Murcia,114168,5564,19232,21727,5532,30601,31512,7127,12451,9412,75886,9292,1511251,0.07554535944062238,0.0036817179939004174,0.012725880743834081,0.014376830850732275,0.0036605434835113426,0.020248787263002638,0.02085159910564162,0.0047159604857168,0.008238869651699156,0.006227952868186688,0.050214027980792074,0.0061485484542276566
May,Navarra,41137,2254,7780,7682,2134,10761,10526,2010,5393,1892,28528,3314,661197,0.062215950768076685,0.0034089688852187773,0.011766538565661974,0.0116183225271742,0.0032274798584990554,0.016275028471091066,0.015919612460431613,0.0030399411975553427,0.008156419342495504,0.002861476987947616,0.0431459912855019,0.005012121954576321
May,País Vasco,141715,5969,27957,30197,5332,35100,37160,2726,17321,9396,96655,15617,2220504,0.06382109647179199,0.002688128460925988,0.01259038488559354,0.013599164874280794,0.0024012566516430503,0.015807222144161866,0.01673493945518675,0.001227649218375648,0.0078004813321660305,0.004231471773975638,0.04352840616364573,0.007033087983628942
May,La Rioja,18707,721,3076,3981,629,4538,5762,1406,3544,1058,11780,919,319914,0.05847509018048601,0.0022537306901229707,0.009615084053839469,0.012443969316753878,0.0019661534037272517,0.014185062235475785,0.018011090480566653,0.0043949311377432685,0.011077977206374214,0.0033071387935507666,0.03682239601893009,0.00287264702388767
Nov,Andalucía,966504,48132,169336,181952,50311,259737,257036,77457,53199,83347,641607,110894,8464411,0.11418443645990252,0.005686396844387637,0.02000564481096204,0.02149612063969956,0.005943827633133599,0.030685773646860957,0.030366672884858732,0.0091509025258816,0.006285020895133755,0.009846757204960865,0.07580054891001867,0.01310120692390764
Nov,Aragón,80156,4797,12692,15634,4624,20013,22396,5136,8900,4808,53766,7546,1329391,0.060295278063414,0.003608419193450234,0.00954722876866174,0.011760272184782355,0.003478284417451299,0.015054261688246723,0.016846811810821646,0.0038634231764770486,0.006694794834627284,0.0036166936589761777,0.040444083042536015,0.005676283350797471
Nov,Principado de Asturias,81514,3490,14683,18301,2974,19018,23048,1606,6573,6243,58825,8267,1018784,0.08001107202311776,0.0034256525426390677,0.014412279737412445,0.017963572258692717,0.0029191663787417155,0.018667352451550084,0.02262304865408173,0.0015763891070138519,0.006451809215692434,0.00612789364575808,0.05774040424663128,0.008114575808022113
Nov,Islas Baleares,85330,6864,17509,15273,6175,22080,17429,1158,3369,9344,66117,5342,1171543,0.07283556813535653,0.005858939876726676,0.014945247421562845,0.013036653370810973,0.0052708265936461576,0.0188469394635963,0.014876961409013583,0.0009884400316505669,0.0028756947034807943,0.007975806265753796,0.05643582864649441,0.004559798487976967
Nov,Canarias,268319,11836,48329,61557,10590,61760,74247,5713,9808,24700,205740,22358,2175952,0.12331108406803092,0.005439458223343162,0.02221050832003647,0.028289686537203027,0.0048668352978374525,0.028382979036302273,0.034121616653308526,0.0026255174746501763,0.0045074523702728735,0.011351353338676588,0.09455171805260411,0.010275042831827173
Nov,Cantabria,42053,1981,7362,9033,1701,10281,11695,713,3276,2851,31723,3490,582905,0.07214383132757482,0.0033984954666712417,0.012629845343580857,0.015496521731671542,0.0029181427505339634,0.01763752240931198,0.020063303625805235,0.0012231838807352827,0.005620126778806152,0.004891019977526355,0.05442224719293882,0.005987253497568215
Nov,Castilla-La Mancha,182652,8455,25351,33101,8924,47508,59313,14622,17265,13041,121674,16050,2045221,0.08930673017732559,0.004134027569636729,0.012395237482893047,0.016184559028095253,0.004363342641210901,0.023228785544447274,0.029000777911042375,0.007149349630186664,0.008441630513279494,0.006376328034965415,0.059491859314959115,0.00784756268393489
Nov,Castilla y León,163687,8318,26103,34542,7940,38366,48418,10600,14116,10238,112234,16499,2394918,0.06834764280029629,0.00347318780851787,0.01089932932985597,0.014423040788870432,0.003315353594569835,0.016019755164894997,0.020216976113587186,0.0044260388038337845,0.00589414752404884,0.004274885403174555,0.04686339991598877,0.006889171153250341
Nov,Cataluña,484748,20650,87699,108897,17377,112709,137416,10967,49174,36644,356837,31126,7780479,0.06230310498878026,0.0026540782386277246,0.011271671062925561,0.013996181983140113,0.0022334100509750106,0.014486126111258702,0.017661637541853143,0.001409553319275073,0.006320176431296839,0.004709735737349847,0.04586311459744317,0.00400052490341533
Nov,Ceuta,13160,798,2306,2181,964,3901,3010,81,499,495,9768,2317,84202,0.15629082444597517,0.009477209567468706,0.02738652288544215,0.0259019975772547,0.011448659176741646,0.046329065817914065,0.03574736942115389,0.0009619723997054702,0.005926225030284316,0.005878720220422318,0.1160067456830004,0.02751716111256265
Nov,Comunidad Valenciana,433671,23159,68361,89307,20364,102852,129628,14627,53052,32941,297816,35235,5057353,0.08575058929048457,0.004579272991226834,0.013517150177177665,0.01765884248143248,0.004026612340487208,0.020337121019632205,0.025631590280528173,0.0028922244502212918,0.010490072573537975,0.0065134864028672705,0.0588877224904016,0.0069670833734564305
Nov,Extremadura,110825,6042,16436,20615,6250,28421,33061,13297,6362,8543,74419,8204,1063987,0.10416010721935512,0.00567864081046103,0.015447557160002895,0.01937523672751641,0.0058741319207847465,0.026711792531299725,0.03107274806929032,0.012497333144107965,0.005979396364805209,0.008029233439882254,0.0699435237460608,0.007710620524498889
Nov,Galicia,187472,5304,32071,42989,5244,46123,55741,7054,19687,13733,130498,16500,2701819,0.06938732757449703,0.001963121881961745,0.011870151183332414,0.015911132462981422,0.0019409146208535805,0.017071091734864548,0.020630915690503324,0.002610833664283211,0.0072865724906072534,0.005082871946640393,0.048300052668220926,0.006106996804745248
Nov,Comunidad de Madrid,429796,19848,72886,89178,19003,105021,123860,3383,24231,31679,340228,30275,6779888,0.06339278760947084,0.002927481987903045,0.01075032507911635,0.013153314627026288,0.002802848660626842,0.01549007889215869,0.01826873836263962,0.0004989757942904071,0.003573952844058781,0.004672496064831749,0.05018194990831707,0.004465412997972828
Nov,Melilla,9855,734,1405,1668,792,2885,2371,73,178,566,7002,2036,87076,0.11317699480913225,0.008429417979695897,0.016135330056502365,0.019155680095548716,0.009095502779181405,0.033131976664063575,0.02722908723414029,0.0008383481096972759,0.0020441912811796593,0.006500068905324085,0.08041251320685379,0.02338187330607745
Nov,Región de Murcia,120608,6780,19357,21990,7109,32149,33223,9775,11829,9102,78046,11856,1511251,0.07980672965642371,0.004486349388685268,0.012808593675041407,0.014550858857992484,0.004704049823622945,0.021273104203074142,0.021983773708007474,0.006468151220412758,0.00782729010601151,0.006022824798792524,0.051643307432054635,0.007845156099152291
Nov,Navarra,39527,2392,6798,7414,2293,10255,10375,2259,5213,1788,26157,4110,661197,0.059780972992920414,0.0036176812659464578,0.010281353363672249,0.011212997034166821,0.0034679528189026873,0.01550974974175624,0.01569123876847596,0.003416530927998766,0.007884185802415922,0.002704186498123857,0.039560070599231396,0.006215999165150477
Nov,País Vasco,132436,6281,24238,28862,5633,31724,35698,2814,15300,8594,89043,16685,2220504,0.05964231543829689,0.0028286371022074267,0.01091553989544716,0.01299795001495156,0.0025368114626229,0.014286846589783221,0.016076530373284624,0.0012672798607883617,0.006890327601301326,0.0038702925101688625,0.04010035559494601,0.0075140598710923285
Nov,La Rioja,18999,814,2969,3998,776,4511,5931,2114,3374,1002,11317,1192,319914,0.05938783548078546,0.002544433816588208,0.00928061916640097,0.012497108597935696,0.002425651893946498,0.01410066455359878,0.01853935745231531,0.0066080259069624964,0.010546584394556037,0.0031320917496577205,0.035375132066742934,0.0037260013628662705
Oct,Andalucía,965407,48294,170969,183995,48779,258212,255158,81580,53640,83856,637594,108737,8464411,0.1140548350026954,0.005705535801605097,0.020198570225382486,0.021737484155719754,0.005762834531546259,0.03050560753725215,0.030144802751189657,0.009638000801237086,0.006337121389781286,0.00990689133597128,0.07532644622289726,0.012846375252808495
Oct,Aragón,77866,4664,12387,15334,4382,19327,21772,5117,8543,4722,52058,7426,1329391,0.05857268478574024,0.0035083733830001858,0.00931780040635148,0.011534604943165706,0.0032962461758805346,0.014538235929083317,0.016377423948259015,0.0038491309178413273,0.0064262508171034705,0.0035520023830460713,0.03915928421359856,0.005586016454150811
Oct,Principado de Asturias,79704,3402,14264,18033,2804,18468,22733,1550,6532,6192,57234,8196,1018784,0.07823444420014448,0.0033392750573232404,0.01400100511982913,0.017700513553412695,0.002752300782108867,0.01812749316832616,0.02231385651914439,0.0015214216163583253,0.006411565160033923,0.006077833966768226,0.056178738574614445,0.00804488488236957
Oct,Islas Baleares,81713,6368,16699,14847,5710,21167,16922,1107,3222,9171,63196,5017,1171543,0.06974818679297302,0.005435566598921251,0.014253851544501567,0.012673030353986153,0.0048739141457035725,0.018067625345377848,0.014444198804482635,0.0009449076986504123,0.0027502191554215254,0.007828137763616018,0.05394253561328948,0.004282386561995591
Oct,Canarias,262487,11194,47182,60637,10029,60440,73005,5606,9690,24341,201661,21189,2175952,0.12063087788701221,0.005144414950329787,0.021683382721677684,0.027866883093009404,0.004609017110671559,0.02777634800767664,0.03355083200364714,0.0025763435958146134,0.004453223232865431,0.01118636808164886,0.09267713626035869,0.009737806716324625
Oct,Cantabria,40711,1830,7082,8951,1538,9913,11397,682,3165,2861,30608,3395,582905,0.06984156938094543,0.0031394481090400665,0.01214949262744358,0.01535584700765991,0.0026385088479254767,0.017006201696674415,0.01955207109220199,0.001170001972877227,0.005429701237766016,0.004908175431674115,0.05250941405546358,0.005824276683164495
Oct,Castilla-La Mancha,184314,8509,25982,33677,8926,48073,59147,16011,17264,12983,122171,15885,2045221,0.09011935629450314,0.004160430584274267,0.012703761598379833,0.01646619118422899,0.004364320530641921,0.023505039308710403,0.028919613088267723,0.007828493840030001,0.008441141568563983,0.006347969241465837,0.05973486483856757,0.007766886805875746
Oct,Castilla y León,158584,7855,25024,33411,7509,37277,47508,9971,13854,9902,108607,16250,2394918,0.06621688091199782,0.0032798617739730547,0.010448791983692135,0.013950790799517979,0.003135389186602631,0.01556504231042566,0.01983700485778636,0.00416339933141761,0.005784749206444647,0.004134588324109636,0.04534894305358263,0.006785200996443302
Oct,Cataluña,484559,22539,87319,107421,19240,111913,136127,11180,49252,36398,355406,32323,7780479,0.06227881342524027,0.002896865347236333,0.011222830882263161,0.013806476439304058,0.0024728554630119816,0.014383818785450099,0.017495966507974636,0.0014369295258042597,0.0063302015210117525,0.004678118146710504,0.04567919275921187,0.004154371472501886
Oct,Ceuta,13139,767,2279,2181,920,3947,3045,87,495,484,9792,2281,84202,0.15604142419419967,0.009109047291038218,0.02706586541887366,0.0259019975772547,0.01092610626825966,0.046875371131327045,0.03616303650744638,0.001033229614498468,0.005878720220422318,0.005748081993301822,0.11629177454217239,0.02708961782380466
Oct,Comunidad Valenciana,433531,23005,68016,89313,20151,103323,129723,14801,53853,32876,296908,35093,5057353,0.08572290682497347,0.004548822279164614,0.013448932672882434,0.01766002887281153,0.003984495446531022,0.020430252742887435,0.025650374810696427,0.0029266298002136692,0.010648455822640816,0.006500633829594256,0.05870818192837241,0.006939005444152307
Oct,Extremadura,109088,5883,16097,20538,5969,28085,32516,13337,6290,8277,73149,8035,1063987,0.10252756847593063,0.005529202894396266,0.01512894424461953,0.01930286742225234,0.005610030949626264,0.026395999199238337,0.03056052376579789,0.012534927588400985,0.005911726365077769,0.0077792303853336554,0.06874990013975735,0.00755178399736087
Oct,Galicia,181307,4899,30342,41800,5009,44683,54574,6672,19048,13457,125889,16241,2701819,0.06710553149563313,0.0018132228694816344,0.011230211942398807,0.015471058572021294,0.0018539361815132693,0.0165381174682686,0.020198984461949523,0.0024694474352278963,0.007050065159805301,0.004980718545542836,0.04659416489409542,0.006011135460961671
Oct,Comunidad de Madrid,430408,19619,73387,88911,18749,106061,123681,3280,24527,31204,341661,29736,6779888,0.06348305458733242,0.002893705618735885,0.01082422010511088,0.013113933445508244,0.0027653849149130486,0.015643473756498633,0.018242336746565724,0.0004837838029182783,0.003617611382370918,0.004602435910445718,0.05039331033197009,0.004385913159627415
Oct,Melilla,9638,660,1382,1661,731,2841,2363,74,166,578,6872,1948,87076,0.11068491892140199,0.007579585649317837,0.015871192980844318,0.019075290550783223,0.008394965317653545,0.03262667095410905,0.027137213468694014,0.0008498323303780605,0.0019063806330102439,0.0066378795534935,0.07891956451835179,0.022371261886168406
Oct,Región de Murcia,117827,6528,19029,21967,6530,31141,32632,9600,11623,9051,76012,11541,1511251,0.07796653236292317,0.004319600119371303,0.012591554943553388,0.014535639678650337,0.00432092352627062,0.020606107125818278,0.021592706969259242,0.006352353116722503,0.007690979195381839,0.005989077922859935,0.05029740261544906,0.007636719512509834
Oct,Navarra,38908,2325,6730,7333,2190,10027,10303,2303,5101,1760,25709,4035,661197,0.05884479209675785,0.003516349892694613,0.010178509581864406,0.011090491941131009,0.0033121747376349256,0.015164920590988767,0.015582345352444129,0.003483076904462664,0.007714796044144181,0.002661839058555922,0.03888251156614443,0.006102568523450651
Oct,País Vasco,138471,7062,25806,29830,5993,33128,36652,2977,16178,9112,92465,17739,2220504,0.062360166881032415,0.003180359053620259,0.011621685887528236,0.01343388708149141,0.002698936817947637,0.014919135475549695,0.016506162564895177,0.0013406866188937286,0.00728573332900999,0.00410357288255279,0.04164144716694949,0.00798872688362642
Oct,La Rioja,18381,712,2833,3994,712,4317,5813,2138,3264,952,10866,1161,319914,0.057456066317822914,0.0022255981294973023,0.008855504916946429,0.01248460523765762,0.0022255981294973023,0.013494251580112155,0.018170508324112104,0.0066830460686309445,0.010202741986908981,0.0029757997461817864,0.033965378195390014,0.0036291003207111912
Sep,Andalucía,955901,45965,169182,182337,46609,259079,252729,81822,53372,83707,631786,105214,8464411,0.11293177989584863,0.005430383756176301,0.01998745098743433,0.021541605198518835,0.005506467018201266,0.030608036400878925,0.029857836534638974,0.009666591095352057,0.006305459411174622,0.009889288220999666,0.07464027916413794,0.012430162004184344
Sep,Aragón,76710,4594,12246,15083,4242,19153,21392,4457,8575,4715,51698,7265,1329391,0.05770311368137741,0.003455717693289634,0.009211736802791654,0.01134579668434644,0.0031909347964594313,0.01440734892894566,0.016091578775544593,0.0033526629862846973,0.00645032198954258,0.003546736814075016,0.038888483523658576,0.005464908367816541
Sep,Principado de Asturias,78006,3224,13934,17673,2613,18220,22342,1491,6443,6235,55846,7991,1018784,0.07656775135848227,0.0031645569620253164,0.013677089549894777,0.01734715111348431,0.002564822376480196,0.01788406570970883,0.02193006564688884,0.0014635094387033954,0.0063242061123849605,0.006120041147093005,0.05481633005622389,0.007843664604077018
Sep,Islas Baleares,77112,5733,15680,14406,5230,19799,16264,1000,3116,9249,59090,4657,1171543,0.0658208874962336,0.004893546374311485,0.013384058459655344,0.012296603709808347,0.0044641980704080006,0.01689993453078547,0.013882546351264955,0.0008535751568657745,0.002659740188793753,0.007894716625851547,0.050437756019198615,0.003975099505523912
Sep,Canarias,254280,10079,45139,59323,9202,58844,71693,5499,9460,23786,195655,19880,2175952,0.11685919542342846,0.0046319955587255605,0.020744483334191197,0.027263009478150253,0.004228953579858379,0.02704287594579292,0.03294787752671015,0.002527169716979051,0.0043475223718170255,0.010931307308249446,0.08991696508011206,0.009136230946270873
Sep,Cantabria,39444,1659,6919,8881,1405,9563,11017,658,3097,2915,29468,3306,582905,0.06766797334042425,0.0028460898431133717,0.011869858724835093,0.01523575882862559,0.00241034130776027,0.016405760801502817,0.018900163834587112,0.0011288288829226032,0.005313044149561249,0.005000814884072019,0.05055369228261895,0.005671593141249431
Sep,Castilla-La Mancha,178088,7885,24369,31990,8427,47219,58198,12249,16657,12796,120840,15546,2045221,0.08707518649573812,0.00385532908179605,0.011915093772262264,0.015641341449163685,0.0041203371176024494,0.023087480521664896,0.02845560455324877,0.005989083820281524,0.008144352126249437,0.006256536579665474,0.05908407942222381,0.00760113454731787
Sep,Castilla y León,153384,7215,24011,32534,7068,36088,46468,7712,13533,9986,106081,16072,2394918,0.06404561659313597,0.003012629242420826,0.010025812992344623,0.013584598721125316,0.002951249270329924,0.015068574372901286,0.019402751994013992,0.0032201520052043534,0.005650715389837982,0.004169662593875865,0.044294209655612427,0.0067108769486053385
Sep,Cataluña,478201,21059,86167,105292,18049,112679,134955,10011,49428,36458,351205,31099,7780479,0.06146164008668361,0.002706645696235412,0.011074768018781362,0.013532842900803407,0.0023197800546727264,0.014482270307522197,0.017345333108668502,0.001286681706871775,0.006352822236265916,0.004685829754183515,0.04513925170930993,0.003997054680052475
Sep,Ceuta,12887,709,2252,2164,841,3908,3013,86,448,494,9652,2207,84202,0.15304862117289375,0.00842022754803924,0.026745207952305172,0.025700102135341202,0.00998788627348519,0.04641219923517256,0.03578299802855039,0.0010213534120329683,0.005320538704543835,0.005866844017956818,0.11462910619700245,0.02621077884135769
Sep,Comunidad Valenciana,437364,23029,69125,90432,19934,104643,130201,15459,54706,33697,298370,35132,5057353,0.0864808131842883,0.004553567844680804,0.013668217346109714,0.017881290865003886,0.003941587624988804,0.020691258846277885,0.02574489065722721,0.003056737388115878,0.010817121130362069,0.006662971716627255,0.05899726596106698,0.006946716988116115
Sep,Extremadura,106049,5420,15508,19988,5565,27728,31840,11939,5958,8238,72169,7745,1063987,0.09967133057076825,0.005094047201704532,0.014575366052404776,0.018785943813223283,0.0052303270622667385,0.02606046878392311,0.02992517765724581,0.011221001760359854,0.005599692477445683,0.007742575802147959,0.06782883625457829,0.007279224276236458
Sep,Galicia,176574,4567,29040,40750,4741,43895,53581,6271,18893,13341,122191,15878,2701819,0.06535374871521742,0.0016903426913497906,0.010748314376351636,0.015082431502628415,0.0017547437485634677,0.016246462105714704,0.0198314542906094,0.0023210289068216635,0.006992696401942543,0.0049377845074003845,0.04522545736779555,0.005876781531257275
Sep,Comunidad de Madrid,424411,18597,72415,87673,17769,105677,122280,3054,24122,30957,337332,28946,6779888,0.06259852670132604,0.0027429656655095186,0.010680854904977782,0.012931334558918968,0.0026208397542850266,0.015586835652742347,0.0180356961648924,0.000450449918936714,0.00355787588231546,0.004566004630164982,0.049754804209155075,0.004269392060753806
Sep,Melilla,9561,613,1380,1653,710,2876,2329,74,154,600,6835,1898,87076,0.10980063392898158,0.007039827277320961,0.01584822453948275,0.018983416785336948,0.008153796683357067,0.033028618677936515,0.026746749965547337,0.0008498323303780605,0.0017685699848408287,0.006890532408470761,0.07849464835316275,0.021797050852129175
Sep,Región de Murcia,118338,6413,19637,22380,6363,31190,32355,9847,11685,9252,76234,11320,1511251,0.07830466282569871,0.004243504222660564,0.012993870640945813,0.014808923203359336,0.004210419050177635,0.02063853059485155,0.02140941511370381,0.006515793868788177,0.007732004809260672,0.006122080316241313,0.050444300781273266,0.007490483050135285
Sep,Navarra,38145,2271,6504,7149,2104,10000,10117,2065,4940,1740,25479,3921,661197,0.05769082436853162,0.003434679830670738,0.00983670524820893,0.010812208766827435,0.003182107601819125,0.01512408555997683,0.01530103736102856,0.0031231236681352153,0.007471298266628554,0.0026315908874359685,0.038534657598264965,0.005930153948066915
Sep,País Vasco,144758,7947,27453,30331,6694,35156,37177,2644,17195,9448,96727,18744,2220504,0.06519150607249526,0.0035789172187935714,0.012363409388138909,0.013659511534318335,0.003014630912621639,0.015832441643879046,0.016742595374743752,0.001190720665218347,0.007743737457802373,0.004254889880855877,0.043560831234710676,0.008441326833907978
Sep,La Rioja,17272,614,2449,3649,666,4246,5648,1501,3139,928,10576,1128,319914,0.053989509680726695,0.0019192658026844715,0.007655182330251255,0.011406190413673675,0.002081809486299443,0.013272316935176328,0.017654744712641522,0.0046918859443475435,0.009812011978219147,0.002900779584513338,0.03305888457522959,0.0035259475984170748
